sim_threshold,sent_name_weight,name_name_weight,avg_rouge1,avg_rouge2,avg_rougeL,avg_rouge_l2,avg_time,n_articles
0.2,0.4,1.4000000000000001,0.2963215251479302,0.09699532026088548,0.18183204064223202,0.36542670505438013,0.055059618949890136,50
0.2,0.2,0.0,0.2964919684349666,0.09705484932002997,0.179704311740004,0.3652544118242226,0.05483790874481201,50
0.4,0.4,0.2,0.29854979267670845,0.0944380542452836,0.17845004741118595,0.36506471440916427,0.057989158630371095,50
0.2,0.8,0.6000000000000001,0.296812734906087,0.100227167943314,0.17841800132335464,0.36478970722870535,0.08317646503448486,50
0.2,1.0,1.6,0.29512442050809234,0.09818562750159664,0.18205798417320523,0.36477789567917085,0.054318594932556155,50
0.1,0.4,0.4,0.29665132809078343,0.09643999124370016,0.17877457056345797,0.36471329376654743,0.06709129810333252,50
0.2,0.6000000000000001,1.4000000000000001,0.29596530437064317,0.09692948884733682,0.1799099738771004,0.3646140117070809,0.05552077770233154,50
0.2,0.4,1.0,0.29505527917272334,0.09828294454488448,0.18063224214407927,0.36454018059311155,0.05484074592590332,50
0.30000000000000004,0.2,1.8,0.2970589849753393,0.08960607167665362,0.18185194388234205,0.3644957305634061,0.05389957427978516,50
0.2,0.6000000000000001,1.6,0.29544041676854754,0.09656251364675252,0.18035188619867526,0.3643888050186327,0.054516992568969726,50
0.4,0.8,0.4,0.29886839199550885,0.09263008277710545,0.17703498564301334,0.3642561194372726,0.05630001544952393,50
0.4,0.6000000000000001,0.2,0.2980034211559832,0.09438730208124486,0.17717973924194982,0.36385291334042014,0.0596575927734375,50
0.2,0.8,1.2000000000000002,0.2955427310403101,0.0976161501363551,0.17918189406055846,0.36379443626277763,0.05420396327972412,50
0.1,0.4,1.2000000000000002,0.2957117418436458,0.0946084423300918,0.17927615950035417,0.36370193170568355,0.05426308631896973,50
0.2,0.8,1.0,0.29503522464267606,0.0973633432556122,0.17938283588731563,0.36325178293727306,0.05529758453369141,50
0.2,0.6000000000000001,1.2000000000000002,0.2966642032476503,0.09600902577172887,0.17730145712044978,0.36315049420088286,0.0541920804977417,50
0.2,0.4,1.2000000000000002,0.29442941901787467,0.09588900000168621,0.18063958440591807,0.363139110579083,0.05633891105651855,50
0.4,0.6000000000000001,0.4,0.2963347788083541,0.0943612576579607,0.17846171132221844,0.36312096370787683,0.05578013896942138,50
0.1,0.6000000000000001,1.0,0.295557157953743,0.09483104513303163,0.1781378402361999,0.3631164389581682,0.05754197120666504,50
0.30000000000000004,0.8,0.8,0.29606670718298905,0.09586599970097492,0.17665038076126438,0.36307141081098343,0.05481805324554443,50
0.1,0.2,0.2,0.2950781550640719,0.09508106628346287,0.1773579422678877,0.36262937320000477,0.13170771598815917,50
0.30000000000000004,0.2,1.0,0.297479878374953,0.08973037611409136,0.17782665658046207,0.3625948177604904,0.053781895637512206,50
0.30000000000000004,0.6000000000000001,1.6,0.29432306321641166,0.09242288478574574,0.17914802725189805,0.36239816122803586,0.055260229110717776,50
0.30000000000000004,0.6000000000000001,0.2,0.2938618999090862,0.0965121017103529,0.17897170266000934,0.36230815513742953,0.05562716484069824,50
0.2,0.8,0.8,0.29477204754628616,0.09682490964799344,0.17824308330321353,0.36226809049386366,0.05795932292938232,50
0.30000000000000004,0.4,1.8,0.29388689905069,0.0918652245877907,0.18088712794552625,0.36189054584316127,0.054862451553344724,50
0.2,0.6000000000000001,2.0,0.2940788815765194,0.09464894501627526,0.17930288699243943,0.3618870722105973,0.054501614570617675,50
0.2,0.4,1.6,0.294559818879434,0.09413140041666299,0.17878822746994988,0.3617931341423199,0.056024026870727536,50
0.2,1.0,1.0,0.2945601552873619,0.0992597525931798,0.17667414907082687,0.36173374415737897,0.054758949279785155,50
0.30000000000000004,0.4,0.2,0.29407757610566454,0.09531161412211303,0.1767377399575065,0.361681702657583,0.056237468719482424,50
0.30000000000000004,0.4,0.4,0.2942685849217072,0.09547466362533204,0.17623323653424935,0.3615390755699774,0.05554318428039551,50
0.30000000000000004,0.6000000000000001,1.8,0.2923831702651878,0.09394738176696778,0.17956933275408735,0.36143863559255157,0.05577884197235108,50
0.30000000000000004,0.2,0.8,0.2960873010423044,0.09012620050991577,0.17771393257754575,0.3614175087961896,0.054008193016052246,50
0.30000000000000004,0.2,1.6,0.2950045133116971,0.08881312375532747,0.1796704816334553,0.3614088301007098,0.054836397171020505,50
0.2,0.2,1.6,0.2938005686260167,0.091289253782139,0.1799553062732441,0.3613472584845984,0.05777951240539551,50
0.4,0.4,0.0,0.29343409162260303,0.09430635269402124,0.17820628706780414,0.361229948842094,0.06934185981750489,50
0.30000000000000004,0.6000000000000001,0.8,0.29414692517527685,0.09494375490055053,0.17594882170032242,0.3611970521813832,0.055588274002075194,50
0.2,0.6000000000000001,1.8,0.2937232854971941,0.09454819727916387,0.17854002702739116,0.3611866440272361,0.05448084354400635,50
0.1,0.6000000000000001,1.8,0.29390613351987055,0.09322677382518801,0.17815807419165108,0.3611447790927516,0.06082022666931152,50
0.1,0.6000000000000001,2.0,0.29390613351987055,0.09322677382518801,0.17815807419165108,0.3611447790927516,0.05858572483062744,50
0.30000000000000004,0.4,0.8,0.2946548425982863,0.09315911422457546,0.1766864483811452,0.3611035613856401,0.05520131111145019,50
